Degraded,MOS_CNN,MOS_polqa,MOS_P563,MOS_PESQ,CNNerr,PESQerr,P563err,CNNacc,PESQacc,P563acc
anonymous-20100222-lqr_ar-04_plr5_opus,4.3048425,3.31,1.0,3.9159998893737793,0.994842472076416,0.6059998893737792,2.31,85.9087468544417,91.41643216184448,67.28045325779037
mfread-10122006-2_a0252_plr5_evs,3.5046515,3.07,0.0,3.7760000228881836,0.43465154647827164,0.7060000228881838,3.07,93.6268101689403,89.64809350603836,54.985337243401766
makozu-20100219-ocx_a0481_plr3_evs,3.9814782,3.93,0.0,3.565999984741211,0.051478214263915856,0.3640000152587892,3.93,99.32971075177193,95.26041646798451,48.828125
anonymous-20131013-vsz_a0215_plr1_evs,0.9900528,4.41,1.0,3.7320001125335693,3.419947180747986,0.6779998874664308,3.41,58.08888258887272,91.6911778496761,58.21078431372549
camdixon-20141207-oon_a0170_plr1_opus,3.5747893,4.78,1.0,4.138999938964844,1.2052107143402102,0.6410000610351565,3.7800000000000002,85.87091776857902,92.48534512268282,55.68581477139508
TemaSM-20150227-yxz_b0265_plr3_opus,3.6597044,2.8,1.0,3.7980000972747803,0.8597044467926027,0.9980000972747805,1.7999999999999998,86.87474127034194,84.7633572935148,72.51908396946565
DavidL-20091117-fwe_a0315_plr3_evs,2.3050656,3.69,1.439641,3.2239999771118164,1.3849343681335449,0.46600002288818354,2.250359,81.3852907508932,93.73655883214806,69.75323924731183
bhart-20100106-yty_a0499_plr5_opus,1.0112092,4.53,1.0,3.822000026702881,3.5187907505035403,0.7079999732971194,3.5300000000000002,57.502527167831644,91.4492756848174,57.36714975845411
ralfherzog-20071028-en15_en15-035_plr1_evs,3.4329634,1.0,0.0,1.0240000486373901,2.4329633712768555,0.024000048637390137,1.0,48.77971849943462,99.49473581816021,78.94736842105263
kmitch-20100603-cip_b0477_plr5_evs,3.5690482,4.29,0.0,3.8450000286102295,0.7209518337249756,0.44499997138977054,4.29,91.0329373914804,94.46517448520186,46.64179104477611
mfread-10122006-1_a0201_plr5_opus,3.8894227,4.06,0.0,4.0279998779296875,0.1705773448944088,0.03200012207031211,4.06,97.81591107689617,99.59026732304338,48.01536491677337
anonymous-20150512-lmf_b0444_plr3_evs,4.535682,3.31,1.0,3.515000104904175,1.225682201385498,0.20500010490417475,2.31,82.63906230332157,97.09631579455844,67.28045325779037
anonymous-20100522-ccn_a0148_plr3_evs,3.1850972,3.46,1.0,3.4489998817443848,0.2749027824401855,0.011000118255615199,2.46,96.1872013531181,99.84743247911769,65.88072122052705
ralfherzog-20071207-en32_en32-09_plr1_opus,4.2605104,1.0,0.0,1.0369999408721924,3.2605104446411133,0.03699994087219238,1.0,31.357674849660782,99.2210538763749,78.94736842105263
anonymous-20090919-ape_b0382_plr3_opus,3.7393036,2.9,1.3009959999999998,3.549999952316284,0.8393035888671876,0.6499999523162843,1.599004,87.37889340049342,90.22556462682279,75.95482706766917
anonymous-20150512-taa_a0546_plr1_evs,4.352102,2.94,1.0,3.4800000190734863,1.4121018028259278,0.5400000190734864,1.94,78.89234973354368,91.9282508359718,71.00149476831092
ae-20100821-xop_a0173_plr1_evs,4.269762,3.58,1.0,2.9739999771118164,0.6897620391845702,0.6060000228881837,2.58,90.58987668233874,91.73260541762369,64.80218281036835
pcsnpny-20150303-ema_b0341_plr3_evs,3.9875872,3.57,0.0,3.9649999141693115,0.4175872135162355,0.3949999141693117,3.57,94.29525664595306,94.60382630916241,51.22950819672131
Campbell-20100103-sne_b0074_plr3_evs,1.0545181,4.1,1.0,3.765000104904175,3.0454818964004513,0.33499989509582484,3.0999999999999996,61.20405227515349,95.73248541279204,60.50955414012739
PoHandle-20091222-mex_b0440_plr1_opus,1.8297532,4.17,1.0,4.177000045776367,2.3402468395233154,0.0070000457763672586,3.17,70.45142879389753,99.91161558363173,59.974747474747474
soup-20080103-nyi_a0433_plr3_evs,2.0180852,3.39,0.0,3.388000011444092,1.371914758682251,0.0019999885559083275,3.39,80.78550758148108,99.9719889557996,52.52100840336135
ralfherzog-20080204-en52_en52-08_plr5_evs,0.99898905,1.0,0.0,1.0499999523162842,0.0010109543800354004,0.04999995231628418,1.0,99.97871674989399,98.94736942492034,78.94736842105263
rortiz-20100203-gat_a0097_plr1_opus,3.6346145,4.36,0.0,4.125,0.7253855323791507,0.23500000000000032,4.36,91.05566544538655,97.10234278668311,46.23921085080147
jlam-20120411-vlr_a0425_plr1_evs,4.232545,4.53,0.0,4.111999988555908,0.29745510101318384,0.41800001144409205,4.53,96.40754708921276,94.95169068304237,45.289855072463766
bjb-20120317_vf13-26_plr5_opus,3.0308487,1.0,1.353828,1.0440000295639038,2.030848741531372,0.04400002956390381,0.35382800000000003,57.24528965197111,99.07368358812835,92.55098947368421
john-20081011-jnr_a0492_plr3_opus,3.9080067,1.4,0.0,3.5439999103546143,2.5080066680908204,2.1439999103546143,1.4,51.30084139629476,58.36893377952205,72.81553398058253
anonymous-20090509-ikz_a0310_plr1_opus,4.3601627,2.12,1.0,4.239999771118164,2.2401627349853515,2.119999771118164,1.12,61.83709139718311,63.88416062831067,80.9199318568995
anonymous-20090531-wmi_a0069_plr3_evs,3.0831606,3.96,1.0,3.734999895095825,0.8768393611907959,0.22500010490417477,2.96,88.62724563954869,97.08171070163198,61.6083009079118
poots-20120107-gqg_a0332_plr1_evs,3.4510567,2.57,0.0,3.4630000591278076,0.8810567188262941,0.8930000591278078,2.57,86.05922913249535,85.87025222899038,59.33544303797469
ralfherzog-20080112-en47_en47-92_plr5_opus,4.167971,1.0,0.0,1.0420000553131104,3.167971134185791,0.04200005531311035,1.0,33.3058708592465,99.11578830919768,78.94736842105263
robin-20070301-vf8_vf8-05_plr5_evs,3.8877673,4.05,0.0,3.513000011444092,0.16223268508911115,0.536999988555908,4.05,97.92009378090883,93.11538476210374,48.07692307692307
NicholasGreen-20111128-ppd_b0488_plr5_evs,3.5765355,4.29,1.0,3.7929999828338623,0.7134645366668702,0.49700001716613773,3.29,91.12606297678022,93.81840774668983,59.079601990049746
anonymous-20090615-xgs_b0534_plr3_evs,3.513659,3.56,1.0,3.947000026702881,0.04634099960327154,0.3870000267028808,2.56,99.36606019694567,94.7058819876487,64.97948016415869
mcmurray02-20090312-gdv_a0299_plr3_opus,3.67199,4.08,0.0,3.7839999198913574,0.4080100822448731,0.29600008010864265,4.08,94.789143266349,96.21966692070698,47.89272030651341
wicke-20090314-jqn_a0363_plr1_evs,4.558472,4.47,0.0,3.9570000171661377,0.08847215652465845,0.5129999828338621,4.47,98.92369639264406,93.75912429642503,45.62043795620438
chrisspen-20120826-oeh_b0455_plr5_evs,0.99351865,3.11,1.0,3.7829999923706055,2.116481349468231,0.6729999923706056,2.11,69.14750219434066,90.18950448439351,69.24198250728863
tb-20110210-gnr_b0435_plr1_opus,0.78346545,1.94,0.0,3.9509999752044678,1.1565345549583435,2.010999975204468,1.94,79.67426089704142,64.65729393313765,65.90509666080843
anonymous-20130413-lye_b0061_plr5_evs,1.0947945,3.8,1.0,3.9130001068115234,2.705205488204956,0.11300010681152362,2.8,64.16946373238468,98.50330984355598,62.913907284768214
schultetwin1-20100709-olv_a0299_plr5_evs,4.0418572,4.13,0.0,3.319999933242798,0.08814275741577138,0.810000066757202,4.13,98.88143708863234,89.7208113355685,47.58883248730964
anonymous-20090513-ckc_b0330_plr5_evs,3.8487563,3.4,1.0,3.614000082015991,0.4487563133239747,0.2140000820159913,2.4,93.72368792553881,97.00699185991621,66.43356643356644
bonzer-20090919-fxu_b0192_plr5_evs,4.320595,3.46,1.0,3.7230000495910645,0.8605947875976563,0.2630000495910645,2.46,88.06387257146108,96.35228780040133,65.88072122052705
anonymous-20080127-owy_a0401_plr3_evs,1.0065792,4.16,1.0,3.5950000286102295,3.1534208393096925,0.5649999713897706,3.16,60.13374413009238,92.85714321883981,60.05056890012642
anonymous-20100508-znh_a0554_plr1_evs,4.208662,3.79,1.0,4.320000171661377,0.41866203308105465,0.5300001716613769,2.79,94.44745314216108,92.97082000449102,62.9973474801061
cyteen-20130524-kai_b0323_plr3_evs,3.5750997,3.86,1.0,3.4690001010894775,0.2849002933502196,0.39099989891052234,2.86,96.256237932323,94.86202498146488,62.417871222076215
BillMorgan-20120306-aef_a0031_plr3_opus,3.9270675,3.95,1.0,4.173999786376953,0.022932481765747248,0.22399978637695295,2.95,99.7021755614838,97.09091186523438,61.688311688311686
anonymous-20111129-ttg_b0253_plr1_opus,1.0578676,4.58,1.0,4.176000118255615,3.522132353782654,0.40399988174438484,3.58,57.7174987541098,95.15006144364484,57.02280912364946
glenton-20090924-ggk_a0457_plr5_evs,4.2833047,3.94,0.0,3.7209999561309814,0.3433046913146973,0.2190000438690185,3.94,95.53569972282578,97.15214507322473,48.76462938881664
B-20091230-bvx_a0579_plr1_opus,3.225143,4.11,1.0,3.8389999866485596,0.884857044219971,0.27100001335144075,3.1100000000000003,88.74227679109451,96.55216268000711,60.43256997455471
ralfherzog-20071010-en12_en12-096_plr1_evs,4.021777,1.0,0.0,1.0230000019073486,3.0217771530151367,0.023000001907348633,1.0,36.383638883891855,99.5157894335295,78.94736842105263
anonymous-20090606-yyv_rp-21_plr3_evs,3.0874581,3.58,1.0,3.4230000972747803,0.4925418663024903,0.1569999027252198,2.58,93.28046567118021,97.8581186531348,64.80218281036835
tsmock-20120707-shn_b0253_plr3_evs,3.8722322,4.14,0.0,3.7219998836517334,0.2677678012847897,0.4180001163482663,4.14,96.60623826001535,94.70215315147951,47.528517110266165
spych102-20120324-hde_a0118_plr1_evs,1.5379636,3.75,0.0,3.5190000534057617,2.212036371231079,0.23099994659423828,3.75,70.50618171691895,96.92000071207683,50.0
tomhannen-20080411-zib_a0411_plr5_evs,1.0481956,3.2,0.0,3.494999885559082,2.1518043994903566,0.29499988555908185,3.2,69.03878561884379,95.75539733008516,53.956834532374096
anonymous-20090119-efi_a0015_plr5_opus,4.0203514,4.62,1.0,4.119999885559082,0.5996485900878907,0.5000001144409181,3.62,92.83573966442185,94.02628298158999,56.75029868578256
test-20100811-jxh_a0077_plr5_evs,3.2520022,3.59,0.0,3.747999906539917,0.33799776077270494,0.15799990653991713,3.59,95.39512587503127,97.84741271743982,51.08991825613079
evangelosrekl-20110622-rbm_a0099_plr1_evs,4.2046075,3.78,1.0,3.7160000801086426,0.4246074867248537,0.06399991989135723,2.78,94.3611223542516,99.15006746492222,63.081009296148736
trevarthan-070403_cc-36_plr5_evs,4.4463267,2.43,0.0,3.438999891281128,2.016326732635498,1.0089998912811278,2.43,67.37335384084955,83.6731409177811,60.679611650485434
Ronin-20080326-arv_b0011_plr3_opus,3.3204243,3.24,2.1903029999999997,3.9189999103546143,0.08042431831359842,0.678999910354614,1.0496970000000005,98.84943750624323,90.28612431538464,84.98287553648068
samuelbuffet-20090712-tcf_a0018_plr1_evs,3.8678796,4.65,0.0,3.947999954223633,0.7821203708648685,0.7020000457763675,4.65,90.68904320398966,91.64285659790039,44.64285714285714
bonzer-20090919-uin_a0318_plr5_evs,4.2867646,2.35,1.0,3.3970000743865967,1.936764621734619,1.0470000743865966,1.35,68.24976029943247,82.83606435431808,77.8688524590164
ralfherzog-20080113-en48_en48-01_plr3_opus,3.7339544,1.0,0.0,1.0399999618530273,2.733954429626465,0.039999961853027344,1.0,42.44306463944284,99.15789553993626,78.94736842105263
jaiger-vf16-20070214_vf16-37_plr1_opus,3.967881,4.52,0.0,4.309000015258789,0.5521190357208248,0.2109999847412105,4.52,93.32383269986912,97.4486096161885,45.34461910519953
Traktion-20100921-ydg_b0235_plr3_opus,3.0444956,3.63,1.0,3.7899999618530273,0.5855044174194335,0.15999996185302745,2.63,92.06633580732475,97.83197883667984,64.36314363143632
ralfherzog-20071205-en29_en29-88_plr3_opus,4.6217074,1.0,0.0,1.0290000438690186,3.6217074394226074,0.029000043869018555,1.0,23.753527591102994,99.38947276065224,78.94736842105263
Mariane-20090907-ava_b0174_plr3_evs,3.8641124,4.23,1.0,3.437999963760376,0.3658876228332524,0.7920000362396244,3.2300000000000004,95.41494206975874,90.07518751579418,59.523809523809526
sbl-20151123-bjl_b0404_plr5_opus,4.3430758,4.46,0.0,4.150000095367432,0.11692424774169918,0.3099999046325683,4.46,98.57583133079538,96.22411809217334,45.67600487210719
jaiger-12032006-5_vf5-12_plr1_evs,2.6352942,4.18,0.0,4.006999969482422,1.5447058010101316,0.17300003051757784,4.18,80.52073390907779,97.81841071226258,47.28877679697352
pcsnpny-20150221-roa_a0380_plr3_opus,3.4360077,3.65,0.0,3.943000078201294,0.2139922618865966,0.29300007820129403,3.65,97.10821267720816,96.0405394837663,50.67567567567568
TemaSM-20150227-cck_b0003_plr3_evs,1.0317475,3.32,1.0,3.3580000400543213,2.2882525396347044,0.03800004005432145,2.32,67.63433465863218,99.46251711380026,67.18528995756719
anonymous-20100308-ona_a0035_plr3_evs,4.3524485,2.96,1.0,3.687000036239624,1.3924484634399414,0.7270000362396241,1.96,79.24816000834662,89.16542419911141,70.78986587183309
anonymous-20130902-ddm_a0356_plr1_opus,3.6517677,4.57,1.0,4.211999893188477,0.9182322692871097,0.3580001068115237,3.5700000000000003,88.96355445568378,95.69711410082303,57.09134615384615
efeefe-20081203-htb_a0281_plr1_evs,4.328477,3.48,1.0,2.635999917984009,0.8484769058227539,0.8440000820159912,2.48,88.26449646164933,88.32641656962667,65.69847856154911
anonymous-20090406-ifh_a0241_plr5_opus,4.436788,4.11,1.0,3.9140000343322754,0.3267880821228024,0.19599996566772493,3.1100000000000003,95.84239081268699,97.50636175995261,60.43256997455471
ralfherzog-20071210-en35_en35-62_plr5_opus,3.4987507,1.0,0.0,1.0440000295639038,2.498750686645508,0.04400002956390381,1.0,47.39472238641036,99.07368358812835,78.94736842105263
ralfherzog-20071212-en37_en37-77_plr5_evs,3.6332273,1.0,0.0,1.0390000343322754,2.6332273483276367,0.03900003433227539,1.0,44.56363477204975,99.1789466456363,78.94736842105263
rortiz-20100209-cys_a0179_plr3_evs,3.7222912,3.9,0.0,3.678999900817871,0.1777087688446044,0.22100009918212882,3.9,97.67700955758687,97.11110981461269,49.01960784313726
rustushki-20080901-vwj_rb-01_plr5_opus,4.162514,3.56,0.0,3.7679998874664307,0.6025142097473144,0.2079998874664306,3.56,91.75767154928434,97.15458430278481,51.299589603283174
CheesyBreed-20080413-rna_b0456_plr3_evs,3.6351032,4.35,1.788546,3.1559998989105225,0.7148967742919918,1.1940001010894772,2.5614539999999995,91.17411389762972,85.25925801124102,68.37711111111112
oskar-20101101-tol_b0519_plr1_opus,4.260431,4.17,0.0,4.0370001792907715,0.09043081283569343,0.13299982070922844,4.17,98.85819680763014,98.32070933447943,47.34848484848485
hstech-20130424-ulm_b0289_plr1_opus,0.9347919,4.7,0.0,4.328999996185303,3.7652080774307253,0.37100000381469744,4.7,55.44132452744704,95.60946741047695,44.378698224852066
anonymous-20111031-mgt_a0367_plr1_evs,3.543454,4.75,1.0,3.871999979019165,1.2065460681915283,0.878000020980835,3.75,85.80534037421731,89.67058798846077,55.88235294117647
corno1979-20081220-smn_b0129_plr5_opus,2.5650008,4.34,1.0,3.9700000286102295,1.7749992275238036,0.36999997138977037,3.34,78.05934205780218,95.4264527640325,58.71446229913474
ShamanEx-20150525-ahs_b0062_plr5_opus,4.5738225,4.09,1.0,3.76200008392334,0.48382249832153335,0.32799991607666,3.09,93.82879466426616,95.81632760106301,60.58673469387755
anonymous-20141114-jxk_a0290_plr3_evs,4.2195725,4.51,1.0,3.680000066757202,0.2904274559020994,0.8299999332427976,3.51,96.48392910530146,89.9515746580775,57.506053268765136
anonymous-20110925-bza_b0069_plr3_opus,0.974366,4.63,1.0,3.986999988555908,3.655633990764618,0.6430000114440917,3.63,56.37668268777305,92.32696883718268,56.68257756563245
ras23-20110825-sso_a0213_plr5_evs,1.1026005,3.64,0.0,3.7639999389648438,2.5373995447158815,0.12399993896484363,3.64,65.66441752752529,98.32205765947438,50.74424898511502
ralfherzog-20071210-en35_en35-31_plr3_evs,4.783723,1.0,0.0,1.0440000295639038,3.7837228775024414,0.04400002956390381,1.0,20.342676263106497,99.07368358812835,78.94736842105263
bwonderve-20080504-mud_a0521_plr1_opus,3.047335,4.55,1.353034,3.996999979019165,1.502665090560913,0.5530000209808348,3.1969659999999998,81.89560131854321,93.33734914480922,61.482337349397596
Toyo-20080229-ogz_a0113_plr3_evs,4.19559,3.62,1.0,3.49399995803833,0.5755900192260741,0.12600004196167003,2.62,92.19009471877783,98.29036578071005,64.4504748982361
robertburrelldonkin-20070905-vf6_vf6-21_plr5_evs,4.3878436,2.98,0.0,3.0399999618530273,1.4078436088562012,0.05999996185302736,2.98,79.08107564849627,99.10847010619572,55.72065378900446
robertburrelldonkin-200709011-vf11_vf11-22_plr5_opus,4.7359214,2.88,0.0,3.4639999866485596,1.8559213829040528,0.5839999866485597,2.88,72.00721896072318,91.1915537458739,56.56108597285068
pcsnpny-20150317-luz_rp-08_plr5_opus,4.173995,3.23,0.0,3.5230000019073486,0.9439950180053711,0.29300000190734865,3.23,86.47571607442163,95.8022922362844,53.72492836676218
PrasadVelidi-20141122-wwp_a0199_plr5_evs,5.0012093,3.86,1.0,3.4549999237060547,1.1412092590332032,0.4050000762939452,2.86,85.00382051204727,94.67805418799021,62.417871222076215
DavidL-20091117-ixh_b0390_plr5_opus,3.7571704,3.76,1.654075,3.9260001182556152,0.0028295612335202946,0.16600011825561545,2.105925,99.96232275321545,97.78961227356038,71.95838881491345
pcsnpny-20150303-vbm_b0003_plr1_opus,4.411508,4.37,0.0,3.635999917984009,0.04150808334350575,0.7340000820159913,4.37,99.48881670759229,90.96059012295578,46.18226600985223
bugsysservant-20091103-bwz_a0231_plr1_evs,4.3253317,3.56,1.326065,3.6410000324249268,0.765331687927246,0.0810000324249267,2.233935,89.53034626638515,98.89192842099963,69.44001367989057
anonymous-20150805-vdv_a0255_plr3_evs,4.32407,3.84,1.0,3.6019999980926514,0.48406997680664077,0.2380000019073485,2.84,93.6222664452353,96.86429510003494,62.582345191040844
314piwm-20130617-xuo_b0253_plr5_evs,4.562986,3.86,1.0,3.187999963760376,0.7029858970642091,0.6720000362396239,2.86,90.76234038023378,91.16951332142412,62.417871222076215
tsmock-20120716-ysn_a0235_plr3_opus,4.8967276,4.15,0.0,3.7760000228881836,0.7467275619506832,0.37399997711181676,4.15,90.5477523803711,95.26582307453397,47.46835443037975
anonymous-20111006-vzi_b0339_plr3_opus,4.1182857,4.26,1.0,4.071000099182129,0.141714344024658,0.18899990081787088,3.26,98.23078222191438,97.64045067643107,59.30087390761548
observing-20080807-hum_b0274_plr3_evs,3.906405,3.2,0.0,3.885999917984009,0.7064049720764158,0.6859999179840086,3.2,89.83589968235373,90.12949758296391,53.956834532374096
atterer-01202007-a_rp-21_plr5_evs,4.0735574,4.08,1.0,3.6570000648498535,0.006442623138427805,0.42299993515014656,3.08,99.91771873386426,94.5977019776482,60.66411238825032
topherfangio-20080604-feu_b0385_plr1_opus,3.7441607,4.49,0.0,4.138999938964844,0.7458393478393557,0.35100006103515646,4.49,90.94855160389132,95.740290521418,45.509708737864074
kmaclean-06152006_sample27_plr5_opus,4.010321,3.93,0.0,3.9660000801086426,0.08032114028930648,0.03600008010864242,3.93,98.95415181914966,99.53124895691872,48.828125
anonymous-20090128-owh_b0202_plr5_evs,3.695533,4.2,1.0,3.61899995803833,0.5044669628143312,0.5810000419616701,3.2,93.65450361239834,92.69182337155132,59.74842767295597
L1ttl3J1m-20090701-hij_a0320_plr3_opus,4.2601867,4.34,1.0,3.86899995803833,0.0798133277893065,0.4710000419616698,3.34,99.01343228937816,94.17799700912646,58.71446229913474
anonymous-20090916-vfk_b0078_plr1_opus,4.2727556,4.4,1.0,4.1570000648498535,0.12724437713623082,0.24299993515014684,3.4000000000000004,98.43871929894195,97.01840570367918,58.282208588957054
